city,date,country,latitude,longitude,temp_max_c,temp_min_c,temp_avg_c,precipitation_mm,humidity_pct,wind_speed_kmh,pressure_hpa,visibility_km,uv_index,weather_condition
New York,2022-05-31,USA,40.71,-74.0,27.4,17.0,21.8,0.0,73.0,17.0,998.8,9.9,3.5,Clear/Sunny
New York,2022-06-01,USA,40.71,-74.0,29.1,17.0,22.8,1.2,78.4,16.6,1013.5,10.0,6.9,Clear/Sunny
New York,2022-06-02,USA,40.71,-74.0,27.6,17.2,23.7,0.0,80.6,18.8,1012.0,8.3,6.6,Cloudy
New York,2022-06-03,USA,40.71,-74.0,26.6,17.8,22.7,0.0,71.1,18.6,1014.5,8.0,6.3,Clear/Sunny
New York,2022-06-04,USA,40.71,-74.0,29.3,16.4,24.9,4.2,74.3,18.8,996.3,6.7,6.5,Rain
New York,2022-06-05,USA,40.71,-74.0,27.7,17.0,23.6,0.7,88.8,14.1,1020.2,10.0,6.1,Cloudy
New York,2022-06-06,USA,40.71,-74.0,28.6,19.2,25.5,0.0,74.3,20.4,1021.2,8.6,6.4,Clear/Sunny
New York,2022-06-07,USA,40.71,-74.0,28.7,17.1,23.7,0.0,83.3,12.3,1003.2,10.0,8.5,Cloudy
New York,2022-06-08,USA,40.71,-74.0,29.6,18.3,23.8,0.0,75.7,6.8,1014.8,10.0,7.2,Clear/Sunny
New York,2022-06-09,USA,40.71,-74.0,29.3,19.8,23.8,0.0,74.8,10.4,1005.7,10.0,6.8,Clear/Sunny
New York,2022-06-10,USA,40.71,-74.0,27.9,20.7,24.7,0.7,95.2,14.4,1013.4,10.0,8.2,Cloudy
New York,2022-06-11,USA,40.71,-74.0,28.1,18.2,25.9,0.9,82.9,14.9,1024.2,8.9,7.5,Cloudy
New York,2022-06-12,USA,40.71,-74.0,27.6,17.3,23.5,0.0,69.7,9.5,1014.0,10.0,7.4,Clear/Sunny
New York,2022-06-13,USA,40.71,-74.0,29.2,17.3,25.0,0.0,83.7,18.5,1006.9,9.6,8.4,Cloudy
New York,2022-06-14,USA,40.71,-74.0,27.7,20.7,23.1,0.0,81.4,19.4,1010.1,10.0,6.9,Cloudy
New York,2022-06-15,USA,40.71,-74.0,27.6,19.9,23.7,1.8,90.2,11.3,1003.7,7.6,7.3,Cloudy
New York,2022-06-16,USA,40.71,-74.0,30.0,19.8,26.4,3.5,85.6,23.1,1011.7,8.9,8.1,Rain
New York,2022-06-17,USA,40.71,-74.0,31.0,19.6,24.5,0.0,74.4,14.3,1005.1,10.0,6.9,Clear/Sunny
New York,2022-06-18,USA,40.71,-74.0,28.0,19.7,24.6,0.0,81.5,13.0,1011.4,7.7,7.7,Cloudy
New York,2022-06-19,USA,40.71,-74.0,31.6,21.6,26.0,0.3,91.3,12.6,1010.0,10.0,8.0,Cloudy
New York,2022-06-20,USA,40.71,-74.0,31.7,18.3,25.8,1.0,84.1,13.5,997.6,9.7,6.4,Cloudy
New York,2022-06-21,USA,40.71,-74.0,29.2,21.3,25.8,0.3,81.5,17.8,991.6,10.0,6.3,Cloudy
New York,2022-06-22,USA,40.71,-74.0,31.4,19.1,23.7,0.0,84.1,9.8,1016.8,10.0,7.3,Cloudy
New York,2022-06-23,USA,40.71,-74.0,30.7,19.4,26.4,3.6,77.9,13.2,1013.1,9.5,7.9,Rain
New York,2022-06-24,USA,40.71,-74.0,31.6,20.6,28.1,0.4,92.6,18.0,999.8,10.0,7.6,Cloudy
New York,2022-06-25,USA,40.71,-74.0,29.1,19.2,25.7,0.0,80.5,17.8,1028.5,10.0,6.4,Cloudy
New York,2022-06-26,USA,40.71,-74.0,31.6,18.9,23.2,5.1,95.3,9.1,1021.0,6.8,8.8,Rain
New York,2022-06-27,USA,40.71,-74.0,29.0,19.0,26.7,0.0,95.6,20.8,1019.9,9.3,7.6,Cloudy
New York,2022-06-28,USA,40.71,-74.0,32.1,21.8,24.7,0.0,83.6,12.4,1012.9,10.0,9.3,Cloudy
New York,2022-06-29,USA,40.71,-74.0,28.7,21.1,26.5,0.0,100.0,13.8,1010.8,9.0,6.1,Cloudy
New York,2022-06-30,USA,40.71,-74.0,31.1,18.8,26.1,2.3,88.8,12.1,1017.9,8.8,6.2,Rain
New York,2022-07-01,USA,40.71,-74.0,29.9,21.4,25.6,0.0,79.2,20.8,1016.2,8.7,7.2,Clear/Sunny
New York,2022-07-02,USA,40.71,-74.0,29.8,22.5,27.1,5.4,100.0,15.0,1016.6,6.3,8.3,Rain
New York,2022-07-03,USA,40.71,-74.0,32.5,21.2,24.9,0.0,84.2,13.8,1013.1,10.0,7.5,Cloudy
New York,2022-07-04,USA,40.71,-74.0,30.8,21.3,26.0,0.0,82.3,18.6,1013.4,10.0,7.5,Cloudy
New York,2022-07-05,USA,40.71,-74.0,30.8,20.6,26.1,0.0,94.0,14.9,1014.2,9.5,7.7,Cloudy
New York,2022-07-06,USA,40.71,-74.0,30.1,20.5,26.5,0.0,83.4,13.7,1020.5,10.0,6.4,Cloudy
New York,2022-07-07,USA,40.71,-74.0,30.8,20.0,26.5,0.5,74.2,21.0,1028.9,9.2,9.3,Clear/Sunny
New York,2022-07-08,USA,40.71,-74.0,30.4,19.9,25.6,0.0,87.0,11.8,1002.0,8.8,7.4,Cloudy
New York,2022-07-09,USA,40.71,-74.0,31.5,21.6,26.4,0.0,78.8,16.4,1008.9,10.0,6.2,Clear/Sunny
New York,2022-07-10,USA,40.71,-74.0,30.4,22.8,25.3,0.0,84.6,13.6,1006.4,10.0,6.6,Cloudy
New York,2022-07-11,USA,40.71,-74.0,30.8,19.5,25.4,0.7,84.5,17.1,1022.9,10.0,6.5,Cloudy
New York,2022-07-12,USA,40.71,-74.0,30.1,19.6,24.5,0.2,89.9,17.6,1004.5,10.0,7.3,Cloudy
New York,2022-07-13,USA,40.71,-74.0,31.0,22.6,26.7,0.3,79.9,25.1,1008.2,10.0,7.2,Clear/Sunny
New York,2022-07-14,USA,40.71,-74.0,31.3,21.1,27.8,0.0,84.8,14.5,1010.7,9.6,8.4,Cloudy
New York,2022-07-15,USA,40.71,-74.0,31.1,20.7,26.2,0.0,86.2,8.8,1005.5,7.6,7.5,Cloudy
New York,2022-07-16,USA,40.71,-74.0,32.6,19.6,24.4,1.8,93.9,14.6,1010.7,9.7,9.7,Cloudy
New York,2022-07-17,USA,40.71,-74.0,30.4,21.7,27.5,0.0,72.5,12.6,1025.1,9.9,6.3,Clear/Sunny
New York,2022-07-18,USA,40.71,-74.0,29.6,19.7,26.4,0.0,83.2,11.3,1018.9,9.1,7.0,Cloudy
New York,2022-07-19,USA,40.71,-74.0,32.7,22.3,26.8,0.0,83.4,14.2,1004.7,10.0,6.3,Cloudy
New York,2022-07-20,USA,40.71,-74.0,29.9,19.4,27.1,0.0,81.4,18.8,1014.4,10.0,8.1,Cloudy
New York,2022-07-21,USA,40.71,-74.0,32.2,20.4,25.4,4.9,90.9,14.5,1010.1,8.8,8.4,Rain
New York,2022-07-22,USA,40.71,-74.0,29.7,22.6,25.1,0.0,83.3,13.4,1005.6,10.0,7.5,Cloudy
New York,2022-07-23,USA,40.71,-74.0,30.9,21.9,25.3,0.0,77.4,16.8,1002.3,10.0,6.0,Clear/Sunny
New York,2022-07-24,USA,40.71,-74.0,32.6,22.5,26.3,0.0,95.2,16.0,1009.0,9.1,6.5,Cloudy
New York,2022-07-25,USA,40.71,-74.0,30.8,19.1,25.4,0.8,73.0,15.4,1013.1,10.0,8.1,Clear/Sunny
New York,2022-07-26,USA,40.71,-74.0,30.5,20.2,26.5,0.6,79.2,15.6,1008.7,9.3,6.3,Clear/Sunny
New York,2022-07-27,USA,40.71,-74.0,31.8,19.7,27.1,0.2,100.0,16.5,1003.8,9.0,6.7,Cloudy
New York,2022-07-28,USA,40.71,-74.0,29.7,20.4,25.0,2.6,85.5,22.6,1011.2,10.0,5.4,Rain
New York,2022-07-29,USA,40.71,-74.0,31.4,20.3,27.2,0.0,96.2,17.0,994.6,8.8,7.0,Cloudy
New York,2022-07-30,USA,40.71,-74.0,29.0,19.2,24.4,0.0,74.4,21.4,1015.1,10.0,7.0,Clear/Sunny
New York,2022-07-31,USA,40.71,-74.0,31.4,21.7,26.5,0.0,79.3,14.6,1012.6,10.0,6.6,Clear/Sunny
New York,2022-08-01,USA,40.71,-74.0,30.3,20.8,25.0,0.0,76.2,12.2,1019.7,8.9,6.6,Clear/Sunny
New York,2022-08-02,USA,40.71,-74.0,30.1,22.0,25.5,0.0,80.8,19.9,1024.8,10.0,6.9,Cloudy
New York,2022-08-03,USA,40.71,-74.0,29.2,18.8,27.6,2.4,66.8,18.3,1021.5,10.0,7.5,Rain
New York,2022-08-04,USA,40.71,-74.0,29.3,20.6,25.7,0.0,77.8,11.4,1007.8,10.0,7.4,Clear/Sunny
New York,2022-08-05,USA,40.71,-74.0,30.7,20.2,24.9,0.0,72.7,10.3,1017.9,9.7,7.2,Clear/Sunny
New York,2022-08-06,USA,40.71,-74.0,31.1,21.2,25.6,0.7,83.3,10.0,1008.4,9.7,6.7,Cloudy
New York,2022-08-07,USA,40.71,-74.0,28.9,19.8,24.5,0.0,87.1,18.5,1009.8,8.9,7.7,Cloudy
New York,2022-08-08,USA,40.71,-74.0,29.9,20.9,26.8,0.0,78.9,23.5,997.2,10.0,7.3,Clear/Sunny
New York,2022-08-09,USA,40.71,-74.0,27.9,18.5,24.6,0.0,80.2,6.4,1011.3,10.0,6.5,Cloudy
New York,2022-08-10,USA,40.71,-74.0,29.9,19.6,23.9,0.0,72.3,9.9,1023.9,9.7,6.0,Clear/Sunny
New York,2022-08-11,USA,40.71,-74.0,31.1,18.5,25.6,2.1,84.8,18.0,1009.2,7.8,8.6,Rain
New York,2022-08-12,USA,40.71,-74.0,28.0,20.3,23.9,0.0,92.0,17.1,1005.6,10.0,8.2,Cloudy
New York,2022-08-13,USA,40.71,-74.0,31.5,19.4,24.9,0.0,87.0,11.7,1033.9,10.0,7.3,Cloudy
New York,2022-08-14,USA,40.71,-74.0,28.2,20.2,25.0,0.0,77.2,11.5,1015.8,10.0,5.9,Clear/Sunny
New York,2022-08-15,USA,40.71,-74.0,28.3,19.3,23.1,0.0,73.0,17.3,1018.9,8.6,6.8,Clear/Sunny
New York,2022-08-16,USA,40.71,-74.0,27.7,18.5,23.6,0.0,82.4,11.4,995.3,8.9,6.1,Cloudy
New York,2022-08-17,USA,40.71,-74.0,29.3,18.0,21.3,0.5,88.6,18.4,1019.6,9.7,7.7,Cloudy
New York,2022-08-18,USA,40.71,-74.0,28.6,17.4,24.5,0.2,85.4,27.4,1014.6,9.5,6.9,Cloudy
New York,2022-08-19,USA,40.71,-74.0,28.9,19.4,23.2,3.8,87.6,13.8,1011.4,6.7,6.1,Rain
New York,2022-08-20,USA,40.71,-74.0,30.2,17.9,21.4,0.0,83.7,22.6,1016.5,10.0,6.8,Cloudy
New York,2022-08-21,USA,40.71,-74.0,27.2,19.4,24.3,0.0,73.5,14.1,1018.2,10.0,6.0,Clear/Sunny
New York,2022-08-22,USA,40.71,-74.0,28.6,17.7,22.9,0.5,72.1,14.7,1009.2,10.0,6.8,Clear/Sunny
New York,2022-08-23,USA,40.71,-74.0,29.6,20.2,23.0,0.0,79.8,15.0,1017.8,9.5,5.9,Clear/Sunny
New York,2022-08-24,USA,40.71,-74.0,27.8,20.2,23.0,0.0,85.0,15.0,1028.7,9.3,6.7,Cloudy
New York,2022-08-25,USA,40.71,-74.0,29.5,19.0,23.6,0.9,79.6,19.3,1025.5,8.8,6.5,Clear/Sunny
New York,2022-08-26,USA,40.71,-74.0,29.5,17.4,23.2,0.0,77.7,13.3,1016.6,10.0,7.1,Clear/Sunny
New York,2022-08-27,USA,40.71,-74.0,28.9,17.8,22.4,1.6,81.0,17.7,1010.8,9.4,5.9,Cloudy
New York,2022-08-28,USA,40.71,-74.0,26.4,16.8,23.3,0.0,85.0,24.3,1009.8,9.4,5.3,Cloudy
New York,2022-08-29,USA,40.71,-74.0,28.2,15.7,22.7,2.1,79.2,17.7,1018.9,9.7,6.5,Rain
New York,2022-08-30,USA,40.71,-74.0,26.5,18.6,21.8,0.0,83.6,21.0,1016.8,9.6,6.6,Cloudy
New York,2022-08-31,USA,40.71,-74.0,29.0,18.0,21.6,0.0,80.9,13.5,1010.3,10.0,7.4,Cloudy
New York,2022-09-01,USA,40.71,-74.0,25.2,18.3,24.7,1.3,77.1,15.5,1016.1,8.5,5.2,Clear/Sunny
New York,2022-09-02,USA,40.71,-74.0,26.0,17.1,21.0,1.6,61.9,12.7,1019.6,9.9,6.0,Clear/Sunny
New York,2022-09-03,USA,40.71,-74.0,25.4,15.0,21.5,0.0,85.9,9.1,1029.2,10.0,5.3,Cloudy
New York,2022-09-04,USA,40.71,-74.0,27.1,18.5,20.5,0.7,76.4,14.4,1010.7,10.0,7.3,Clear/Sunny
New York,2022-09-05,USA,40.71,-74.0,27.3,15.9,21.3,0.0,84.4,11.8,1012.4,7.8,5.4,Cloudy
New York,2022-09-06,USA,40.71,-74.0,25.7,14.5,23.6,0.0,79.7,15.3,1014.9,10.0,7.8,Clear/Sunny
New York,2022-09-07,USA,40.71,-74.0,28.1,18.1,21.7,0.0,69.7,13.2,1002.5,8.6,5.9,Clear/Sunny
New York,2022-09-08,USA,40.71,-74.0,27.8,14.8,21.6,0.4,70.8,14.6,1020.6,9.5,6.5,Clear/Sunny
New York,2022-09-09,USA,40.71,-74.0,24.7,17.0,20.2,1.1,80.0,10.7,1019.9,9.2,4.5,Cloudy
New York,2022-09-10,USA,40.71,-74.0,24.5,14.1,21.2,0.6,68.3,10.2,1009.1,9.6,6.4,Clear/Sunny
New York,2022-09-11,USA,40.71,-74.0,25.4,16.0,19.6,0.0,87.4,16.9,1009.4,8.8,5.2,Cloudy
New York,2022-09-12,USA,40.71,-74.0,24.5,16.8,20.1,0.0,69.3,14.5,1012.3,7.4,5.7,Clear/Sunny
New York,2022-09-13,USA,40.71,-74.0,23.5,14.6,21.1,0.1,68.7,13.0,1021.5,9.6,6.7,Clear/Sunny
New York,2022-09-14,USA,40.71,-74.0,23.5,16.0,20.7,0.0,66.1,9.1,1023.8,9.5,5.4,Clear/Sunny
New York,2022-09-15,USA,40.71,-74.0,24.0,15.8,20.2,0.0,81.1,11.3,997.3,10.0,6.8,Cloudy
New York,2022-09-16,USA,40.71,-74.0,25.0,16.3,19.6,0.0,65.8,8.1,1020.6,9.9,5.7,Clear/Sunny
New York,2022-09-17,USA,40.71,-74.0,25.2,12.9,19.6,0.6,78.2,16.1,1008.1,9.8,5.7,Clear/Sunny
New York,2022-09-18,USA,40.71,-74.0,25.4,13.1,20.4,0.0,91.0,21.0,996.2,10.0,6.8,Cloudy
New York,2022-09-19,USA,40.71,-74.0,24.9,13.6,19.0,1.4,73.0,9.6,1002.0,10.0,5.9,Clear/Sunny
New York,2022-09-20,USA,40.71,-74.0,22.9,14.6,20.0,0.1,68.7,18.5,1030.9,9.9,5.4,Clear/Sunny
New York,2022-09-21,USA,40.71,-74.0,25.6,14.0,19.5,0.9,71.7,12.6,1014.6,7.9,5.3,Clear/Sunny
New York,2022-09-22,USA,40.71,-74.0,23.9,12.8,18.4,0.0,54.1,10.6,1021.0,10.0,4.4,Clear/Sunny
New York,2022-09-23,USA,40.71,-74.0,23.5,13.0,18.9,0.0,76.9,13.6,1024.4,9.9,6.1,Clear/Sunny
New York,2022-09-24,USA,40.71,-74.0,24.6,14.1,17.8,0.9,83.3,26.1,1016.3,7.6,5.7,Cloudy
New York,2022-09-25,USA,40.71,-74.0,23.2,13.7,18.8,0.0,78.5,21.3,1004.7,9.6,3.7,Clear/Sunny
New York,2022-09-26,USA,40.71,-74.0,24.2,11.8,15.6,2.7,70.0,4.3,1007.1,8.5,3.4,Rain
New York,2022-09-27,USA,40.71,-74.0,21.2,11.0,19.7,0.0,68.1,15.4,1015.6,9.5,3.6,Clear/Sunny
New York,2022-09-28,USA,40.71,-74.0,20.5,13.0,17.9,1.4,80.2,24.4,1024.6,8.9,4.9,Cloudy
New York,2022-09-29,USA,40.71,-74.0,22.2,11.6,18.0,0.0,79.0,21.4,1020.3,9.6,5.2,Clear/Sunny
New York,2022-09-30,USA,40.71,-74.0,20.0,10.0,17.7,1.9,70.3,12.3,1012.5,9.1,3.6,Clear/Sunny
New York,2022-10-01,USA,40.71,-74.0,23.6,12.6,17.3,0.4,61.3,15.9,1023.8,9.2,3.0,Clear/Sunny
New York,2022-10-02,USA,40.71,-74.0,21.8,12.3,17.7,0.0,67.2,5.0,1009.6,10.0,3.9,Clear/Sunny
New York,2022-10-03,USA,40.71,-74.0,22.3,13.2,16.8,0.0,80.7,17.6,1017.7,10.0,3.5,Cloudy
New York,2022-10-04,USA,40.71,-74.0,21.7,11.4,15.8,0.4,85.5,21.2,1013.7,10.0,3.1,Cloudy
New York,2022-10-05,USA,40.71,-74.0,19.4,9.9,15.1,0.0,62.4,16.1,1023.0,10.0,2.9,Clear/Sunny
New York,2022-10-06,USA,40.71,-74.0,21.8,9.7,16.1,0.0,68.3,11.9,1011.7,10.0,3.0,Clear/Sunny
New York,2022-10-07,USA,40.71,-74.0,21.8,9.8,16.8,0.0,77.0,15.7,1017.0,8.6,5.4,Clear/Sunny
New York,2022-10-08,USA,40.71,-74.0,19.6,12.1,15.0,0.0,43.5,18.1,1019.1,9.5,2.9,Clear/Sunny
New York,2022-10-09,USA,40.71,-74.0,21.1,9.5,14.0,0.0,63.6,9.2,1007.5,9.6,3.4,Clear/Sunny
New York,2022-10-10,USA,40.71,-74.0,20.2,10.0,14.0,0.0,70.2,20.1,1011.6,10.0,1.7,Clear/Sunny
New York,2022-10-11,USA,40.71,-74.0,17.9,11.5,14.7,0.1,68.3,14.9,1013.1,9.6,3.6,Clear/Sunny
New York,2022-10-12,USA,40.71,-74.0,20.8,11.2,15.7,0.0,68.6,15.1,1008.5,10.0,3.4,Clear/Sunny
New York,2022-10-13,USA,40.71,-74.0,18.3,8.3,14.2,0.1,70.6,9.4,1009.3,9.8,3.4,Clear/Sunny
New York,2022-10-14,USA,40.71,-74.0,19.3,7.4,14.8,0.0,46.9,21.2,1010.3,9.9,3.5,Clear/Sunny
New York,2022-10-15,USA,40.71,-74.0,19.2,10.7,13.5,0.0,67.0,22.2,1014.8,8.6,3.5,Clear/Sunny
New York,2022-10-16,USA,40.71,-74.0,19.6,8.3,14.4,0.0,71.9,21.8,1020.9,8.9,2.1,Clear/Sunny
New York,2022-10-17,USA,40.71,-74.0,17.0,9.0,12.9,0.0,63.0,21.3,1010.9,10.0,3.3,Clear/Sunny
New York,2022-10-18,USA,40.71,-74.0,19.8,8.2,13.5,0.5,51.9,13.9,1014.7,10.0,3.2,Clear/Sunny
New York,2022-10-19,USA,40.71,-74.0,16.6,8.4,11.7,0.0,68.5,12.4,1005.9,10.0,2.5,Clear/Sunny
New York,2022-10-20,USA,40.71,-74.0,18.2,9.0,11.1,0.3,62.6,7.4,1006.0,9.5,3.3,Clear/Sunny
New York,2022-10-21,USA,40.71,-74.0,16.0,9.4,12.3,0.0,54.5,13.6,1009.1,10.0,2.3,Clear/Sunny
New York,2022-10-22,USA,40.71,-74.0,18.3,6.9,12.0,0.0,79.5,17.6,1013.6,9.8,1.9,Clear/Sunny
New York,2022-10-23,USA,40.71,-74.0,18.5,6.8,12.4,0.0,60.9,18.6,1019.1,8.6,2.7,Clear/Sunny
New York,2022-10-24,USA,40.71,-74.0,18.8,8.7,12.4,0.0,57.9,11.5,1014.9,9.7,5.1,Clear/Sunny
New York,2022-10-25,USA,40.71,-74.0,17.2,6.3,11.0,0.0,68.8,9.1,1010.7,10.0,2.6,Clear/Sunny
New York,2022-10-26,USA,40.71,-74.0,18.5,7.0,12.3,0.0,45.7,15.1,1004.5,10.0,2.6,Clear/Sunny
New York,2022-10-27,USA,40.71,-74.0,17.1,6.1,10.9,0.7,49.1,14.4,996.7,10.0,2.2,Clear/Sunny
New York,2022-10-28,USA,40.71,-74.0,14.7,5.8,12.2,0.0,61.8,16.0,1006.4,10.0,1.1,Clear/Sunny
New York,2022-10-29,USA,40.71,-74.0,17.3,4.6,10.5,0.0,62.9,18.1,1018.1,9.7,2.4,Clear/Sunny
New York,2022-10-30,USA,40.71,-74.0,16.5,3.9,10.1,0.2,57.3,17.2,1015.5,8.4,1.4,Clear/Sunny
New York,2022-10-31,USA,40.71,-74.0,13.7,7.3,9.4,0.0,61.4,10.2,1020.5,10.0,1.3,Clear/Sunny
New York,2022-11-01,USA,40.71,-74.0,16.7,5.4,11.1,0.0,59.5,25.7,1024.0,9.7,2.1,Clear/Sunny
New York,2022-11-02,USA,40.71,-74.0,14.4,3.4,10.5,0.3,76.7,18.3,1018.5,10.0,1.8,Clear/Sunny
New York,2022-11-03,USA,40.71,-74.0,14.0,5.4,11.4,0.2,62.0,17.6,1005.9,10.0,1.5,Clear/Sunny
New York,2022-11-04,USA,40.71,-74.0,16.8,4.1,9.3,0.0,59.6,23.4,1021.4,9.4,1.1,Clear/Sunny
New York,2022-11-05,USA,40.71,-74.0,14.0,4.1,8.7,0.0,48.4,20.3,1002.7,9.6,0.5,Clear/Sunny
New York,2022-11-06,USA,40.71,-74.0,13.4,6.1,9.0,0.0,58.1,26.6,1009.1,8.0,2.5,Clear/Sunny
New York,2022-11-07,USA,40.71,-74.0,13.3,5.1,10.0,0.7,60.4,16.3,1014.7,10.0,0.6,Clear/Sunny
New York,2022-11-08,USA,40.71,-74.0,14.1,5.7,10.0,0.0,65.2,13.0,1015.3,10.0,1.6,Clear/Sunny
New York,2022-11-09,USA,40.71,-74.0,14.6,4.4,6.7,0.0,59.2,13.5,1007.8,8.6,1.4,Clear/Sunny
New York,2022-11-10,USA,40.71,-74.0,13.6,2.7,10.7,0.0,70.7,16.6,1030.3,8.2,1.3,Clear/Sunny
New York,2022-11-11,USA,40.71,-74.0,12.1,4.3,8.8,0.0,55.8,19.8,1017.0,10.0,1.8,Clear/Sunny
New York,2022-11-12,USA,40.71,-74.0,13.0,4.5,9.4,1.6,70.7,10.8,1003.7,10.0,1.2,Clear/Sunny
New York,2022-11-13,USA,40.71,-74.0,14.2,4.7,8.2,0.1,80.8,21.1,1021.6,9.0,0.8,Cloudy
New York,2022-11-14,USA,40.71,-74.0,14.4,3.7,8.1,0.0,55.2,17.5,1024.3,9.8,1.1,Clear/Sunny
New York,2022-11-15,USA,40.71,-74.0,11.5,3.2,7.8,0.0,66.1,20.3,999.3,9.9,0.0,Clear/Sunny
New York,2022-11-16,USA,40.71,-74.0,12.8,1.4,7.2,0.5,61.3,20.3,1005.9,10.0,1.1,Clear/Sunny
New York,2022-11-17,USA,40.71,-74.0,13.8,1.2,7.9,0.5,72.1,14.5,1009.3,9.7,1.7,Clear/Sunny
New York,2022-11-18,USA,40.71,-74.0,11.1,3.0,7.9,0.3,64.5,20.0,1003.5,10.0,0.6,Clear/Sunny
New York,2022-11-19,USA,40.71,-74.0,12.2,1.6,8.0,0.0,65.2,5.0,1007.9,9.6,0.3,Clear/Sunny
New York,2022-11-20,USA,40.71,-74.0,11.6,1.7,6.1,0.0,53.1,21.3,1016.0,10.0,0.3,Clear/Sunny
New York,2022-11-21,USA,40.71,-74.0,9.9,0.7,5.2,0.0,66.7,4.6,1017.3,10.0,0.0,Clear/Sunny
New York,2022-11-22,USA,40.71,-74.0,10.3,3.4,7.0,0.0,64.7,13.7,1004.7,10.0,0.0,Clear/Sunny
New York,2022-11-23,USA,40.71,-74.0,9.9,2.9,6.8,0.0,54.2,16.2,1024.0,9.4,0.0,Clear/Sunny
New York,2022-11-24,USA,40.71,-74.0,10.0,1.1,5.9,0.4,75.3,17.7,1028.1,7.9,2.0,Clear/Sunny
New York,2022-11-25,USA,40.71,-74.0,9.8,2.1,7.5,0.4,61.3,16.4,1035.1,9.1,0.0,Clear/Sunny
New York,2022-11-26,USA,40.71,-74.0,11.1,2.0,6.1,0.7,45.7,8.1,1003.5,8.8,0.0,Clear/Sunny
New York,2022-11-27,USA,40.71,-74.0,11.2,0.5,5.1,0.1,74.7,15.6,1018.7,10.0,0.7,Clear/Sunny
New York,2022-11-28,USA,40.71,-74.0,10.5,1.4,5.8,0.0,67.4,11.9,1004.9,10.0,0.0,Clear/Sunny
New York,2022-11-29,USA,40.71,-74.0,9.7,2.3,5.9,0.0,57.9,10.5,1010.4,10.0,0.0,Clear/Sunny
New York,2022-11-30,USA,40.71,-74.0,10.5,1.8,4.2,0.2,78.8,19.6,1012.4,10.0,0.0,Clear/Sunny
New York,2022-12-01,USA,40.71,-74.0,8.6,2.2,2.7,0.0,58.1,18.8,1021.7,10.0,0.8,Clear/Sunny
New York,2022-12-02,USA,40.71,-74.0,9.3,0.6,6.1,0.0,65.1,3.7,1011.5,10.0,0.3,Clear/Sunny
New York,2022-12-03,USA,40.71,-74.0,11.3,-2.0,5.4,0.5,68.4,13.3,1013.4,8.5,3.6,Clear/Sunny
New York,2022-12-04,USA,40.71,-74.0,10.7,0.2,5.4,0.0,75.3,20.6,1008.0,9.9,0.1,Clear/Sunny
New York,2022-12-05,USA,40.71,-74.0,8.4,1.3,5.5,0.6,78.2,8.5,1018.4,9.9,0.0,Clear/Sunny
New York,2022-12-06,USA,40.71,-74.0,11.3,0.7,5.7,0.0,58.6,19.6,1013.7,9.0,0.7,Clear/Sunny
New York,2022-12-07,USA,40.71,-74.0,7.8,0.1,2.9,0.3,74.6,14.7,1007.1,7.9,1.0,Clear/Sunny
New York,2022-12-08,USA,40.71,-74.0,7.4,-2.3,5.1,0.0,63.2,9.3,1007.7,10.0,0.4,Clear/Sunny
New York,2022-12-09,USA,40.71,-74.0,9.2,0.4,4.9,0.5,71.2,10.6,1027.4,9.3,0.7,Clear/Sunny
New York,2022-12-10,USA,40.71,-74.0,9.1,0.8,4.2,0.0,64.3,16.8,1007.3,10.0,0.0,Clear/Sunny
New York,2022-12-11,USA,40.71,-74.0,10.2,0.3,4.2,0.0,65.1,21.7,999.0,9.0,0.0,Clear/Sunny
New York,2022-12-12,USA,40.71,-74.0,10.3,-2.2,4.7,0.0,69.5,13.4,1015.4,9.4,2.0,Clear/Sunny
New York,2022-12-13,USA,40.71,-74.0,8.8,-2.2,5.8,0.0,81.2,20.6,1017.9,8.9,0.0,Cloudy
New York,2022-12-14,USA,40.71,-74.0,7.7,-1.0,2.8,0.0,69.7,21.7,1014.8,8.9,0.1,Clear/Sunny
New York,2022-12-15,USA,40.71,-74.0,9.1,0.4,2.4,0.1,71.0,20.1,1024.4,9.8,0.0,Clear/Sunny
New York,2022-12-16,USA,40.71,-74.0,6.9,-3.5,3.8,0.0,51.0,21.7,1011.9,10.0,0.0,Clear/Sunny
New York,2022-12-17,USA,40.71,-74.0,8.9,-2.2,2.7,0.2,66.1,14.6,1011.6,8.6,0.0,Clear/Sunny
New York,2022-12-18,USA,40.71,-74.0,9.7,-2.8,2.1,1.4,50.8,17.9,1004.5,10.0,0.0,Clear/Sunny
New York,2022-12-19,USA,40.71,-74.0,7.0,-1.4,4.6,0.0,60.6,13.1,1013.8,8.5,0.0,Clear/Sunny
New York,2022-12-20,USA,40.71,-74.0,9.8,-2.5,2.8,0.0,55.2,10.5,1014.5,8.5,0.0,Clear/Sunny
New York,2022-12-21,USA,40.71,-74.0,8.9,-1.2,5.0,0.5,66.9,5.4,1010.5,10.0,0.0,Clear/Sunny
New York,2022-12-22,USA,40.71,-74.0,6.0,-1.4,1.6,0.4,66.8,19.7,1009.3,10.0,0.0,Clear/Sunny
New York,2022-12-23,USA,40.71,-74.0,6.4,-1.9,2.0,0.0,55.2,16.4,1008.1,10.0,1.2,Clear/Sunny
New York,2022-12-24,USA,40.71,-74.0,6.9,-0.4,3.1,0.6,75.4,14.3,1015.2,10.0,1.3,Clear/Sunny
